id,name
Q15476456,oberonia carnosa
Q15478474,oberonia monstruosa
Q15484039,pholidota globosa
Q15484730,lepanthes ciliisepala
Q15484907,lepanthes barbae
Q15485467,lepanthes decipiens
Q15488551,acriopsis carrii
Q15489445,prasophyllum lanceolatum
Q15490875,pteroceras philippinense
Q15493427,appendicula cristata
Q15495986,lepanthes pulchella
Q15496630,masdevallia calagrasalis
Q15496676,masdevallia filaria
Q15497006,ceratostylis evrardii
Q15497052,ceratostylis robusta
Q15497402,masdevallia anomala
Q15499438,pterostylis nigricans
Q15501307,angraecum metallicum
Q17185445,alsophila physolepidota
Q17185601,alsophila stuhlmannii
Q39336955,cymbidium munronianum
Q39379841,pleurothallis simmleriana
Q65936096,dendrobium crassulifolium
Q133994,leuchtenbergia principis
Q138739,arthrocereus glaziovii
Q146081,sclerocactus mesae-verdae
Q291855,cycas collina
Q309969,epiphyllum hookeri
Q310134,hylocereus stenopterus
Q310144,pseudorhipsalis himantoclada
Q324643,phaius pictus
Q510207,catasetum galeritum
Q1054526,cephalocereus apicicephalium
Q1280404,echinocereus papillosus
Q1302103,bowenia spectabilis
Q1335277,euphorbia stenoclada
Q1475320,oreocereus leucotrichus
Q1596768,restrepia brachypus
Q1601256,disa stairsii
Q1725525,opuntia spraguei
Q1888302,mammillaria mainiae
Q1888360,mammillaria supertexta
Q1982062,neuwiedia inae
Q2027681,opuntia pyriformis
Q2649911,aloe citrina
Q2784151,cymbidium erythraeum
Q2861311,arisaema dracontium
Q4246391,masdevallia herradurae
Q4763900,angraecum conchiferum
Q4987437,bulbophyllum averyanovii
Q4987775,bulbophyllum dalatense
Q4988005,bulbophyllum flavidiflorum
Q4988041,bulbophyllum furcatum
Q4988068,bulbophyllum gibbsiae
Q4995094,bulbophyllum masaganapense
Q4995360,bulbophyllum paleiferum
Q4995366,bulbophyllum pan
Q4995880,bulbophyllum teresense
Q4995986,bulbophyllum uroglossum
Q4996020,bulbophyllum vitellinum
Q5051513,catasetum expansum
Q5140652,coelogyne cumingii
Q5281165,disa sagittalis
Q5404511,masdevallia fractiflexa
Q5460412,nepenthes ovata
Q5472944,macrozamia conferta
Q6051685,opuntia rosea
Q6650654,coelogyne prolifera
Q7108276,osyris lanceolata
Q7423576,sarcochilus fitzgeraldii
Q7577787,spiranthes delitescens
Q9605300,aloe angolensis
Q10266888,disa begleyi
Q11885699,ophrys doerfleri
Q14943221,opuntia invicta
Q14946493,opuntia molesta
Q15131251,coelogyne huettneriana
Q15240255,smitinandia micrantha
Q15288218,coelogyne hajrae
Q15328741,turbinicarpus mombergeri
Q15340729,diospyros madecassa
Q15342504,diospyros analamerensis
Q15383890,euphorbia exilispina
Q15389989,euphorbia sebsebei
Q15447782,cymbidium devonianum
Q15451459,dipodium pulchellum
Q15451509,dendrobium calceolum
Q15456357,dendrobium habbemense
Q15460251,dendrobium pleurodes
Q15463445,flickingeria grandiflora
Q15463620,dendrobium taveuniense
Q15464065,taeniophyllum intermedium
Q15464401,flickingeria appendiculata
Q15467006,encyclia oestlundii
Q15467290,kuhlhasseltia javanica
Q15470141,ticoglossum oerstedii
Q15471431,epidendrum lockhartioides
Q15471943,vanda punctata
Q15489435,lepanthes rotundifolia
Q15492604,lepanthes ictalurus
Q15493388,pterostylis gibbosa
Q15496999,acineta hennisiana
Q15498962,angraecum compactum
Q15499292,oncidium luteum
Q15500735,liparis bilobulata
Q15501403,angraecum minus
Q15576264,alsophila engelii
Q15578753,sphaeropteris glauca
Q17185261,alsophila pruinosa
Q17233897,avonia ustulata
Q17242514,anacampseros subnuda
Q17270071,anacampseros bayeriana
Q38603542,opuntia fosbergii
Q39329353,sarcochilus virescens
Q39365277,saccolabium odoratissimum
Q41793183,opuntia sphaerocarpa
Q49551092,basiphyllaea angustifolia
Q50854823,oeceoclades pulchra
Q55839648,copiapoa tenuissima
Q55875514,lycaste farinosa
Q65936223,dendrobium tetrodon
Q93447096,stellilabium bennettii
Q96001389,habenaria tradescantifolia
Q111403,aloe munchii
Q134420,nepenthes villosa
Q138004,aloe pachygaster
Q140923,aloe ballyi
Q142731,echinocereus engelmannii
Q147578,micranthocereus auriazureus
Q150428,aloe parvula
Q291162,hylocereus minutiflorus
Q310156,matucana intertexta
Q377515,encephalartos transvenosus
Q448379,selenicereus pteranthus
Q679423,armatocereus oligogonus
Q740684,peniocereus oaxacensis
Q762771,cyclamen cilicium
Q767475,opuntia lasiacantha
Q1056841,taxus chinensis
Q1135399,corryocactus ayopayanus
Q1228486,discocactus heptacanthus
Q1235362,aloe cephalophora
Q1280385,echinocereus knippelianus
Q1280496,echinopsis arebaloi
Q1280668,echinopsis vatteri
Q1338167,euphorbia capmanambatoensis
Q2095154,pilosocereus polygonus
Q2889014,euphorbia knuthii
Q4987719,bulbophyllum crassinervium
Q4987878,bulbophyllum dunstervillei
Q4988145,bulbophyllum hatusimanum
Q4988248,bulbophyllum inversum
Q4995028,bulbophyllum luciphilum
Q4995344,bulbophyllum oxyanthum
Q4995432,bulbophyllum phaeoneuron
Q4995581,bulbophyllum reflexiflorum
Q4995688,bulbophyllum scabrum
Q5139350,cochleanthes flabelliformis
Q5199096,cycnoches haagii
Q5256696,dendrobium gracilicaule
Q5304722,dracula sergioi
Q5766947,chloraea venosa
Q5851593,euphorbia fascicaulis
Q5851828,euphorbia pervittata
Q7357477,rodriguezia obtusifolia
Q7430165,scaphosepalum pulvinare
Q10262664,cycas xipholepis
Q10266920,disa extinctoria
Q10369541,selenipedium chica
Q10880907,aquilaria yunnanensis
Q10911847,didymoplexis pallens
Q10946632,thelymitra campanulata
Q11075614,liparis elliptica
Q13580118,trichocentrum ascendens
Q15238292,dendrobium monticola
Q15269366,euphorbia faucicola
Q15287474,caladenia brumalis
Q15430291,angraecum perhumile
Q15438499,pleurothallis archicolonae
Q15440180,calanthe conspicua
Q15442576,catasetum samaniegoi
Q15442843,catasetum parguazense
Q15452168,staurochilus ramosus
Q15454777,dendrobium diceras
Q15458054,dresslerella hispida
Q15459342,elleanthus tovarensis
Q15460235,dendrobium rennellii
Q15462512,dendrobium vexillarius
Q15463488,dendrobium ponapense
Q15465964,taeniophyllum petrophilum
Q15467072,dryadella minuscula
Q15468879,lycaste campbellii
Q15471258,malaxis major
Q15473046,epidendrum pansamalae
Q15476486,zygostates obliqua
Q15476676,tridactyle brevicalcarata
Q15478241,habenaria brevilabiata
Q15484705,phreatia ponapensis
Q15485819,paraphalaenopsis labukensis
Q15491967,pterostylis woollsii
Q15493517,brassia bidens
Q15494429,masdevallia brenneri
Q15495005,masdevallia elachys
Q15496269,saccolabiopsis pusilla
Q15496849,acineta erythroxantha
Q15497539,masdevallia strumosa
Q15499085,lepanthes jimenezii
Q15500210,masdevallia citrinella
Q15501113,caularthron kraenzlinianum
Q15501197,masdevallia nigricans
Q17138591,cyathea schlechteri
Q17184963,alsophila geluensis
Q17185219,alsophila pabstii
Q17185951,alsophila acanthophora
Q17186845,alsophila orientalis
Q17238073,alluaudiopsis fiherenensis
Q17243370,diospyros velutipes
Q17244321,ceraria fruticulosa
Q17252687,sarracenia chelsonii
Q39387474,eria gracilis
Q61976117,trichoglottis loheriana
Q67193524,sarracenia ×courtii
Q85188131,oncidium powellii
Q503804,grus canadensis
Q628107,hippocampus zebra
Q649664,varanus brevicauda
Q649684,pteropus vampyrus
Q652961,tupaia longipes
Q656412,phaethornis eurynome
Q661929,doryfera johannae
Q724349,peponocephala electra
Q782104,falco cenchroides
Q999686,callicebus stephennashi
Q1260390,otus sunia
Q1267401,phaethornis ruber
Q1343792,ranitomeya sirensis
Q2245457,tylototriton hainanensis
Q3941085,deltocyathus italicus
Q3941720,flabellum curvatum
Q3956069,flabellum macandrewi
Q5382747,epidendrum chlorinum
Q9580343,acianthera erebatensis
Q10261013,corybas cheesemanii
Q10360356,rhipidoglossum montanum
Q15430884,oncidium trinasutum
Q15439126,crepidium microhybos
Q15439265,crepidium oreocharis
Q15442670,cynorkis andringitrana
Q15443646,eulophia nuttii
Q15450396,dichaea ciliolata
Q15457360,stelis hymenopetala
Q15459995,stelis propagans
Q15460180,stelis stelidiopsis
Q15463113,stelis zothecula
Q15464369,glomera geelvinkensis
Q15465146,goodyera polyphylla
Q15465466,taeniophyllum stella
Q15467704,thelasis gautierensis
Q15467820,taeniophyllum esetiferum
Q15468608,epidendrum crenulidifforme
Q15470316,trichocentrum porphyrio
Q15471066,trichotosia lacinulata
Q15471335,epidendrum jativae
Q15472013,epidendrum oxyglossum
Q15472264,epidendrum microcattleya
Q15472907,epidendrum pachyphylloides
Q15473114,malaxis seramica
Q15473530,myoxanthus speciosus
Q15474500,neotinea tridentata
Q15474941,yoania prainii
Q15475276,epidendrum violetense
Q15475305,microchilus preslii
Q15476109,microchilus procerus
Q15476522,eria scabrilinguis
Q15476650,neobathiea keraudrenae
Q15476821,oberonia longitepala
Q15477484,mycaranthes sonkaris
Q15478592,gongora vitorinoana
Q15479104,habenaria glaucophylla
Q15479349,ornithocephalus valerioi
Q15482585,habenaria libeniana
Q15483808,lepanthes amplior
Q15484720,phreatia minahassae
Q15484884,lepanthes blepharophylla
Q15485116,lepanthes calopetala
Q15485474,platylepis occulta
Q15486340,lepanthes barbigera
Q15486878,lepanthes fuchsii
Q15487426,pomatocalpa truncatum
Q15488127,lepanthes mariposa
Q15488675,lepanthes lilijae
Q15488858,prasophyllum wilkinsoniorum
Q15490086,prosthechea hastata
Q15490789,prosthechea neurosa
Q15492142,prasophyllum transversum
Q15495347,podochilus marsupialis
Q15497570,octomeria geraensis
Q15497926,oncidium mirandoides
Q15498804,octomeria rigida
Q15498823,cirrhaea fuscolutea
Q15498842,anathallis gracilenta
Q15501391,cleisostoma strongyloides
Q16480125,acropora cophodactyla
Q16481221,acropora papillare
Q17320109,gastrodia rwandensis
Q17320189,gomesa doniana
Q17320788,liparis aurantiorbiculata
Q17324238,microchilus gentryi
Q17324627,ophrys kreutzii
Q17327232,pinalia merrittii
Q17331965,vanilla dressleri
Q28816493,lepanthes ephalmatrix
Q28816650,pabstiella rhombilabia
Q42743895,grosourdya mindanaensis
Q80688685,taeniophyllum oreophilum
Q91435979,lepanthes sanctiorum
Q91447957,oliveriana luerorum
Q91589622,epidendrum luis-sanchezii
Q92329986,aspidogyne alajuelae
Q92374497,goodyera corniculata
Q114512,accipiter erythrauchen
Q129524,aloe nuttii
Q132223,mammillaria kraehenbuehlii
Q144791,turbinicarpus knuthianus
Q149644,pilosocereus magnificus
Q267582,disocactus kimnachii
Q291973,echinopsis chamaecereus
Q292249,cleistocactus icosagonus
Q592223,lepidozamia hopei
Q612615,aloe soutpansbergensis
Q645050,nigritella rubra
Q703933,cycas taitungensis
Q799454,aloe vryheidensis
Q928432,rhipsalis campos-portoana
Q1335647,euphorbia enterophora
Q1338041,euphorbia denisiana
Q1386270,mammillaria senilis
Q1440504,frailea friedrichii
Q1563776,aloe parvicoma
Q1646121,mammillaria pottsii
Q1697668,parodia carambeiensis
Q1724830,parodia muricata
Q2107350,praecereus euchlorus
Q3339220,dendrobium sulcatum
Q3506489,zamia integrifolia
Q3512336,zamia angustifolia
Q3665004,ceratozamia euryphyllidia
Q4037205,dendrobium glomeratum
Q4301012,euphorbia globosa
Q4987499,bulbophyllum bolivianum
Q4988069,bulbophyllum gilgianum
Q4994960,bulbophyllum levidense
Q4995205,bulbophyllum muscohaerens
Q4995325,bulbophyllum ornatum
Q4996000,bulbophyllum variegatum
Q5118613,chysis laevis
Q5492211,zamia prasina
Q5851608,euphorbia fractiflexa
Q5851630,euphorbia gillettii
Q6527308,lepanthes guatemalensis
Q7598903,stanhopea pozoi
Q8011076,bulbophyllum calyptratum
Q9673933,caladenia rosella
Q10266933,disa hallackii
Q10268611,dracula hirsuta
Q14946467,opuntia anteojoensis
Q14946489,opuntia kleiniae
Q14946514,opuntia thurberi
Q15288098,coelogyne eberhardtii
Q15388757,euphorbia oligoclada
Q15431089,angraecum tamarindicolum
Q15433091,bletia ensifolia
Q15440110,calanthe finisterrae
Q15442188,catasetum cochabambanum
Q15442276,catasetum blackii
Q15443617,pleurothallis tryssa
Q15448436,restrepia mohrii
Q15453486,dendrobium cyanocentrum
Q15454424,dendrobium crocatum
Q15457664,dendrobium laurensii
Q15458700,dendrobium maierae
Q15460034,epilyna hirtzii
Q15461007,dendrobium planum
Q15463004,dendrobium xanthophlebium
Q15467422,telipogon hirtzii
Q15467855,epidendrum barbae
Q15468129,lepanthopsis melanantha
Q15470206,trichoceros tupaipi
Q15470433,epidendrum juergensenii
Q15472162,trisetella dressleri
Q15472179,triphora gentianoides
Q15475627,oberonia acarus
Q15480055,oeoniella polystachys
Q15482734,oberonia tenuis
Q15491271,pseudocentrum hoffmannii
Q15491570,agrostophyllum javanicum
Q15491761,pterostylis bureaviana
Q15493646,brassia boliviensis
Q15494392,rhynchostele pygmaea
Q15494645,brassia angustilabia
Q15496873,masdevallia urceolaris
Q15497424,masdevallia richardsoniana
Q15498978,nervilia infundibulifolia
Q15499619,angraecum curvicalcar
Q15590080,alsophila firma
Q15595769,cyathea assurgens
Q15596170,cyathea pseudonanna
Q15598902,cyathea multiflora
Q15612150,cyathea pinnula
Q16753144,gonystylus areolatus
Q17037317,cyathea mapahuwensis
Q25701965,orchis sancta
Q28735109,bulbophyllum longerepens
Q39314079,pleurothallis butcheri
Q39366400,habenaria chapaensis
Q39375130,hetaeria pauciflora
Q41793110,opuntia lloydii
Q65942024,liparis wrayi
Q65942934,malaxis blumei
Q98095317,habenaria rosellata
Q26574,circus pygargus
Q141370,pachypodium rosulatum
Q147382,mammillaria karwinskiana
Q148149,mammillaria aureilanata
Q159298,orchis pallens
Q291563,vanilla imperialis
Q309866,gymnocalycium andreae
Q310645,aloe fibrosa
Q612653,aloe suarezensis
Q1055075,cereus hankeanus
Q1169679,opuntia orbiculata
Q1314779,orchis spitzelii
Q1336090,euphorbia mahafalensis
Q1387239,dalbergia chlorocarpa
Q1415116,mammillaria glassii
Q1552011,sarracenia oreophila
Q1618979,cypripedium himalaicum
Q1755643,aerangis decaryana
Q1755932,aerangis fuscata
Q1888319,mammillaria moelleriana
Q1977446,neobuxbaumia laui
Q1982058,neuwiedia elongata
Q2027732,opuntia tehuantepecana
Q2045462,pachypodium decaryi
Q3274479,epigeneium triflorum
Q3336857,dendrobium gibsonii
Q3338951,papilionanthe teres
Q3724955,encephalartos brevifoliolatus
Q4987385,bulbophyllum aphanopetalum
Q4987617,bulbophyllum chloroglossum
Q4987647,bulbophyllum citrinilabre
Q4987924,bulbophyllum epapillosum
Q4988104,bulbophyllum grandiflorum
Q4994920,bulbophyllum laxiflorum
Q4995107,bulbophyllum maximum
Q4995376,bulbophyllum papillatum
Q4995905,bulbophyllum tixieri
Q4995971,bulbophyllum tylophorum
Q4996031,bulbophyllum warianum
Q5197516,cyathea atropurpurea
Q5410465,euphorbia horrida
Q5458293,macrozamia secunda
Q5472640,lemurophoenix halleuxii
Q5624165,gymnadenia borealis
Q5834785,epidendrum eburneum
Q5851767,euphorbia minuta
Q10261998,cryptostylis javanica
Q10267011,disa uncinata
Q15041059,opuntia camachoi
Q15245388,calanthe trifida
Q15247791,eria pudica
Q15287643,caladenia macroclavia
Q15381195,euphorbia asthenacantha
Q15434524,bulbophyllum ensiculiferum
Q15441022,calanthe rigida
Q15450219,didymoplexis flexipes
Q15456030,dendrobium fractum
Q15459458,dendrobium melinanthum
Q15459980,dendrobium pedicellatum
Q15461086,esmeralda cathcartii
Q15464008,flickingeria hesperis
Q15467449,dryadella fuchsii
Q15469770,epidendrum edwardsii
Q15470389,trichoglottis tricostata
Q15470674,malaxis acianthoides
Q15473700,eria recurvata
Q15473879,epidendrum powellii
Q15475178,vrydagzynea lancifolia
Q15475595,zygostates ligulata
Q15477634,myrmecophila exaltata
Q15482017,habenaria polyodon
Q15483689,omoea micrantha
Q15490666,arthrochilus prolixus
Q15491523,pteroceras viridiflorum
Q15492706,brachionidium pusillum
Q15494224,rodriguezia carnea
Q15495322,lepanthes teres
Q15495343,brassia pascoensis
Q15496077,sievekingia peruviana
Q15496897,masdevallia polychroma
Q15497113,masdevallia scopaea
Q15497407,masdevallia macroglossa
Q15498706,nervilia concolor
Q15498752,angraecum clavigerum
Q15500037,angraecum lisowskianum
Q15500610,lepanthes transparens
Q15532114,dalbergia mollis
Q15610902,cyathea dichromatolepis
Q15697039,aquilaria apiculata
Q17137470,cyathea bernardii
Q17184902,alsophila brausei
Q17185048,alsophila celsa
Q17185478,alsophila macropoda
Q38229089,alsophila recurvata
Q39327276,laelia endsfeldzii
Q39327816,laelia longipes
Q49519555,platystele halbingeriana
Q49552080,trichocentrum hoegii
Q55650780,alsophila decrescens
Q65936208,dendrobium salmoneum
Q26407,buteo lagopus
Q114715,accipiter fasciatus
Q233936,lepilemur septentrionalis
Q244349,osteolaemus tetraspis
Q386571,chersina angulata
Q512792,polyboroides typus
Q575770,morelia spilota
Q751763,lutra sumatrana
Q785007,glossopsitta porphyrocephala
Q1134351,aotus jorgehernandezi
Q1960431,crypthelia robusta
Q2510323,vanilla coursii
Q3337115,stigmatodactylus sikokianus
Q3944574,lobophyllia dentatus
Q3952802,agaricia undata
Q3993204,stichopathes papillosa
Q4005958,chrysopathes formosa
Q4354626,tridacna tevoroa
Q9580175,acianthera asaroides
Q9580438,acianthera heliconiscapa
Q10267128,disperis dicerochila
Q10360354,rhipidoglossum microphyllum
Q10953401,oreorchis fargesii
Q12237628,spiranthes sunii
Q15235424,neottia brevilabris
Q15250994,gastrodia shimizuana
Q15287636,caladenia luteola
Q15434035,corybas ekuamensis
Q15439810,crepidium taylorii
Q15441189,crossoglossa topoensis
Q15443652,eulophia calantha
Q15447517,deiregyne alinae
Q15455693,stelis dussii
Q15456710,stelis hydroidea
Q15457144,stelis dimidiata
Q15459275,stelis mucronipetala
Q15459339,stelis pan
Q15460129,stelis silverstonei
Q15460842,stelis uncifera
Q15461965,erythrodes bicarinata
Q15463140,dendrochilum complectens
Q15463207,genoplesium tasmanicum
Q15463782,genoplesium nudiscapum
Q15464419,dendrochilum sublobatum
Q15465681,taeniophyllum trilobum
Q15465931,dilochia elmeri
Q15466930,thelymitra basaltica
Q15468611,lepanthopsis ornipteridion
Q15469240,epidendrum atwoodchlamys
Q15469897,trichopilia oicophyllax
Q15470475,epidendrum caluerorum
Q15470751,trichosalpinx uvaria
Q15471432,epidendrum maderoi
Q15471568,trichotosia phaeotricha
Q15472718,veyretia szlachetkoana
Q15473058,eria kingii
Q15473636,zeuxine diversifolia
Q15473644,vanilla vellozoi
Q15474161,epidendrum humeadorense
Q15474470,pomatocalpa tonkinense
Q15478161,habenaria apiculata
Q15478554,habenaria celebica
Q15478862,habenaria armata
Q15479415,habenaria edgarii
Q15480309,habenaria carvajaliana
Q15485347,ophioglossella chrysostoma
Q15486682,plocoglottis sakiensis
Q15488771,podochilus hystricinus
Q15489100,adenoncos triloba
Q15489771,habenaria pseudocaldensis
Q15490715,prosthechea bicamerata
Q15491089,lepanthes surrogata
Q15491249,lepanthes perdita
Q15491998,pterichis mandonii
Q15493805,lepanthes mirabilis
Q15496423,sobralia speciosa
Q15496491,sauroglossum organense
Q15497807,lepanthes wendtii
Q15497995,octomeria pumila
Q15498272,podochilus minahassae
Q17186694,aa aurantiaca
Q17270444,coryanthes wenzeliana
Q17324236,microchilus guianensis
Q17324509,oncidium pichinchense
Q17331153,trichocentrum cepula
Q28816582,octomeria jauaensis
Q42753904,robiquetia flammea
Q42890201,fernandezia ortiziana
Q64168839,stelis agatha
Q65930438,agrostophyllum alticola
Q91392873,agrostophyllum inflatum
Q91458974,pleurothallis angustissima
Q91562784,campylocentrum queremalense
Q92197279,lepanthes licrophora
Q92388509,lepanthes uncinata
Q92394481,lockia sonii
Q92397562,maxillaria crispiloba
Q92441441,specklinia vierlingii
Q92645319,habenaria aguirrei
Q92645697,habenaria magnibracteata
Q19486,allenopithecus nigroviridis
